employee_index_id,full_name,first_name,last_name,date_of_birth,age,gender,marital_status,nationality,race,work_pass_type,mobile_number,personal_email,work_email,industry,job_title,employment_type,employment_status,employment_start_date,leave_taken,department
774,Jillian Lane,Jillian,Lane,1986-12-15,39,Female,Divorced,Singaporean,Eurasian,Citizen / PR,99021609,rwong@gmail.com,jillian.lane@company.com,Service,Front Desk Officer,Part-Time,Resigned,2017-11-26,1,Sales
775,Brandy Vincent,Brandy,Vincent,2002-12-09,23,Male,Married,Singaporean,Malay,Citizen / PR,92123970,joseph92@gallegos.biz,brandy.vincent@company.com,Wholesale,Inventory Coordinator,Contract,Probation,2025-07-24,6,Product
776,Jackie Morgan,Jackie,Morgan,1982-12-05,43,Female,Married,Singaporean,Others,Citizen / PR,93916918,connie43@guerrero.com,jackie.morgan@company.com,IT,System Analyst,Full-Time,Resigned,2024-05-01,10,Sales
777,Robert Hoover,Robert,Hoover,1990-02-09,35,Female,Single,Singaporean,Chinese,Citizen / PR,95555712,ashleyhaynes@evans-jones.org,robert.hoover@company.com,Service,Front Desk Officer,Contract,Probation,2021-10-06,15,Legal
778,Sergio Price,Sergio,Price,1979-02-28,46,Female,Married,Singaporean,Indian,Citizen / PR,91282414,sallen@hotmail.com,sergio.price@company.com,Wholesale,Sales Executive,Contract,Active,2017-05-23,6,Operations
779,Jesus Jefferson,Jesus,Jefferson,1969-08-01,56,Male,Single,Others,Eurasian,Work Permit (WP),93595670,aromero@gmail.com,jesus.jefferson@company.com,Wholesale,Inventory Coordinator,Full-Time,Resigned,2017-12-13,11,Legal
780,Jason Harris,Jason,Harris,1972-03-06,53,Male,Divorced,Myanmar,Indian,Employment Pass (EP),93632715,annsummers@gmail.com,jason.harris@company.com,Service,Field Service Technician,Part-Time,Resigned,2016-05-22,3,Marketing
781,William Dunn,William,Dunn,1993-09-19,32,Female,Married,Singaporean,Malay,Citizen / PR,95135450,lauramartinez@griffin-montes.net,william.dunn@company.com,IT,AI Engineer,Full-Time,Probation,2022-04-28,8,Legal
782,Jason Burke,Jason,Burke,1989-12-14,36,Female,Married,Singaporean,Indian,Citizen / PR,95890941,deborah65@gmail.com,jason.burke@company.com,IT,Cloud Architect,Full-Time,Active,2024-04-22,5,IT Support
783,Amanda Simmons,Amanda,Simmons,1979-07-18,46,Female,Single,Singaporean,Others,Citizen / PR,96602277,fergusonaudrey@hotmail.com,amanda.simmons@company.com,Wholesale,Sales Executive,Part-Time,Active,2019-02-04,7,Operations
784,Valerie Scott,Valerie,Scott,1975-04-15,50,Male,Single,Singaporean,Malay,Citizen / PR,95611747,matthewpaul@gmail.com,valerie.scott@company.com,Service,Customer Service Officer,Full-Time,Resigned,2019-03-30,3,Sales
785,Laura Boyd,Laura,Boyd,1973-01-01,52,Female,Married,Singaporean,Others,Citizen / PR,90122771,brett47@yahoo.com,laura.boyd@company.com,Wholesale,Wholesale Manager,Contract,Resigned,2023-06-25,3,Marketing
786,Nicole Rodriguez,Nicole,Rodriguez,1997-08-08,28,Male,Divorced,Singaporean,Malay,Citizen / PR,96146225,james16@garcia-hansen.net,nicole.rodriguez@company.com,Wholesale,Warehouse Manager,Contract,Probation,2019-06-12,0,Marketing
787,Linda Jenkins,Linda,Jenkins,1987-01-11,38,Male,Single,Singaporean,Chinese,Citizen / PR,92739442,phelpsheidi@scott.com,linda.jenkins@company.com,IT,DevOps Engineer,Contract,Probation,2017-01-10,9,IT Support
788,Dawn Anderson,Dawn,Anderson,1997-06-13,28,Male,Single,Vietnamese,Indian,LTVP,94570304,marshalljoshua@gmail.com,dawn.anderson@company.com,IT,Project Manager,Full-Time,Active,2019-04-17,1,Sales
789,Crystal Baird,Crystal,Baird,2003-12-04,22,Male,Divorced,Singaporean,Malay,Citizen / PR,95201397,nathantorres@griffin.com,crystal.baird@company.com,IT,Database Administrator,Contract,Resigned,2017-10-26,0,Finance
790,Patricia Burke,Patricia,Burke,1985-05-01,40,Female,Single,Indian,Indian,Work Permit (WP),98396867,freemancatherine@dean-edwards.biz,patricia.burke@company.com,Service,Field Service Technician,Part-Time,Resigned,2021-02-04,18,Legal
791,Edwin Cooper,Edwin,Cooper,1986-02-05,39,Male,Divorced,Singaporean,Indian,Citizen / PR,92509782,sarah61@hotmail.com,edwin.cooper@company.com,Service,Field Service Technician,Part-Time,Resigned,2025-01-24,2,Marketing
792,Rebecca Price,Rebecca,Price,1979-04-28,46,Female,Single,Singaporean,Chinese,Citizen / PR,99621777,stonerobert@guerrero-johnson.com,rebecca.price@company.com,Service,Customer Service Officer,Part-Time,Active,2017-09-04,2,Sales
793,Jennifer Colon,Jennifer,Colon,2003-12-29,22,Female,Married,Myanmar,Indian,S Pass,92876354,wilsonkathy@smith.net,jennifer.colon@company.com,Service,Field Service Technician,Full-Time,Probation,2023-05-21,3,Sales
794,Regina Alvarez,Regina,Alvarez,1989-07-09,36,Male,Divorced,Vietnamese,Chinese,S Pass,96477436,hooperjustin@gmail.com,regina.alvarez@company.com,Wholesale,Sales Executive,Contract,Resigned,2024-04-17,8,Sales
795,Gregory Anderson,Gregory,Anderson,2000-10-05,25,Female,Single,Singaporean,Others,Citizen / PR,90535907,carsonandrea@patton.com,gregory.anderson@company.com,Wholesale,Warehouse Manager,Contract,Probation,2021-06-08,4,Human Resources
796,Denise Taylor,Denise,Taylor,2002-05-21,23,Male,Married,Singaporean,Eurasian,Citizen / PR,99552646,obaldwin@jones-espinoza.com,denise.taylor@company.com,IT,AI Engineer,Contract,Resigned,2022-01-13,14,Operations
797,Michael Wilson,Michael,Wilson,1998-02-07,27,Male,Married,Bangladeshi,Eurasian,LTVP,97119045,shellyhall@yahoo.com,michael.wilson@company.com,Service,Operations Executive,Full-Time,Resigned,2020-11-06,16,Marketing
798,Kristen Beard,Kristen,Beard,1997-09-12,28,Female,Married,Singaporean,Malay,Citizen / PR,93143686,kmurphy@yahoo.com,kristen.beard@company.com,Wholesale,Inventory Coordinator,Contract,Resigned,2025-01-06,18,IT Support
799,Donna Estrada,Donna,Estrada,2000-02-23,25,Female,Single,Singaporean,Indian,Citizen / PR,90581145,milesgregory@gmail.com,donna.estrada@company.com,IT,Project Manager,Contract,Probation,2021-05-12,8,Product
800,Ellen Bradley,Ellen,Bradley,1977-07-26,48,Male,Single,Singaporean,Indian,Citizen / PR,98359651,pedrohenderson@gmail.com,ellen.bradley@company.com,Wholesale,Wholesale Manager,Contract,Active,2025-06-26,2,Marketing
801,Billy Grant,Billy,Grant,1975-08-12,50,Female,Divorced,Singaporean,Eurasian,Citizen / PR,92195651,thompsoncharles@gmail.com,billy.grant@company.com,Wholesale,Purchasing Executive,Contract,Resigned,2019-05-02,17,IT Support
802,Tammy Carroll,Tammy,Carroll,1968-01-26,57,Female,Married,Singaporean,Eurasian,Citizen / PR,90949868,michaeljones@wright.com,tammy.carroll@company.com,Wholesale,Purchasing Executive,Part-Time,Active,2020-07-14,13,IT Support
803,Manuel Palmer,Manuel,Palmer,2001-01-15,24,Female,Married,Singaporean,Malay,Citizen / PR,98307564,weissjoshua@hotmail.com,manuel.palmer@company.com,Wholesale,Wholesale Manager,Full-Time,Probation,2022-08-09,15,IT Support
804,Jose Davis,Jose,Davis,1981-11-10,44,Female,Divorced,Singaporean,Malay,Citizen / PR,94567230,john36@yahoo.com,jose.davis@company.com,Service,Front Desk Officer,Part-Time,Probation,2019-11-23,10,Operations
805,Roberto Anderson,Roberto,Anderson,1983-01-20,42,Male,Single,Singaporean,Indian,Citizen / PR,99043906,ischwartz@yahoo.com,roberto.anderson@company.com,IT,Cloud Architect,Full-Time,Resigned,2017-05-24,9,Legal
806,Jill Jones,Jill,Jones,1995-10-12,30,Male,Married,Chinese (PRC),Eurasian,Work Permit (WP),93865506,dale74@hall.com,jill.jones@company.com,Wholesale,Supplier Relations Officer,Full-Time,Probation,2024-01-09,9,Engineering
807,Kaitlin Young,Kaitlin,Young,1987-03-02,38,Male,Single,Chinese (PRC),Eurasian,LTVP,93570633,vazqueznancy@yahoo.com,kaitlin.young@company.com,Service,Customer Service Officer,Full-Time,Resigned,2025-05-27,5,IT Support
808,Jenny Phillips,Jenny,Phillips,1972-12-19,53,Male,Divorced,Malaysian,Eurasian,Employment Pass (EP),92154595,carl35@koch.biz,jenny.phillips@company.com,IT,Software Engineer,Full-Time,Probation,2022-04-03,12,Product
809,Melissa White,Melissa,White,1986-08-26,39,Female,Married,Singaporean,Others,Citizen / PR,97713798,davidjohnson@gmail.com,melissa.white@company.com,Service,Customer Service Officer,Part-Time,Probation,2025-03-31,16,Engineering
810,Jason Bautista,Jason,Bautista,1979-10-08,46,Female,Divorced,Indian,Others,S Pass,97814155,johnathanreynolds@orozco.com,jason.bautista@company.com,Service,Operations Executive,Part-Time,Probation,2023-03-02,6,Operations
811,Christian Jones,Christian,Jones,1986-02-22,39,Female,Married,Indian,Chinese,Work Permit (WP),96737401,jwhitaker@hotmail.com,christian.jones@company.com,Wholesale,Warehouse Manager,Full-Time,Probation,2020-11-02,17,Sales
812,Sarah Francis,Sarah,Francis,1990-01-30,35,Male,Married,Singaporean,Malay,Citizen / PR,99372381,william71@mahoney.com,sarah.francis@company.com,IT,Project Manager,Contract,Probation,2024-05-04,3,Product
813,Paige Green,Paige,Green,1988-08-21,37,Female,Divorced,Singaporean,Chinese,Citizen / PR,92309070,nweaver@reyes-miller.com,paige.green@company.com,Service,Customer Service Officer,Contract,Probation,2024-02-06,18,Engineering
814,Jesse Brown,Jesse,Brown,1991-11-15,34,Female,Married,Singaporean,Chinese,Citizen / PR,97120151,wscott@yahoo.com,jesse.brown@company.com,Wholesale,Warehouse Manager,Part-Time,Active,2022-04-23,3,Product
815,Adam Farley,Adam,Farley,2004-08-17,21,Female,Divorced,Singaporean,Chinese,Citizen / PR,95293488,laurafreeman@pearson.org,adam.farley@company.com,Wholesale,Wholesale Manager,Part-Time,Probation,2023-03-29,7,Engineering
816,Jeanette Willis,Jeanette,Willis,1969-07-30,56,Female,Divorced,Indonesian,Indian,Work Permit (WP),92573914,caldwelljennifer@gmail.com,jeanette.willis@company.com,IT,IT Manager,Contract,Resigned,2015-12-02,19,Human Resources
817,Kathryn Rice,Kathryn,Rice,1996-05-24,29,Male,Divorced,Singaporean,Others,Citizen / PR,92452145,wintersjacob@yahoo.com,kathryn.rice@company.com,Service,Operations Executive,Contract,Probation,2017-12-15,17,Legal
818,Peggy Walsh,Peggy,Walsh,1997-02-25,28,Male,Married,Singaporean,Indian,Citizen / PR,93215614,crawfordbrent@gmail.com,peggy.walsh@company.com,Wholesale,Supplier Relations Officer,Contract,Resigned,2019-04-09,2,Engineering
819,Cynthia Davis,Cynthia,Davis,1967-03-03,58,Male,Divorced,Singaporean,Eurasian,Citizen / PR,94378594,ekelly@gmail.com,cynthia.davis@company.com,Service,Field Service Technician,Full-Time,Active,2020-04-20,17,Legal
820,Amanda Tucker,Amanda,Tucker,1997-06-21,28,Female,Married,Others,Chinese,S Pass,93059661,pjohnson@hotmail.com,amanda.tucker@company.com,Service,Front Desk Officer,Full-Time,Active,2018-04-18,7,Finance
821,David Pratt,David,Pratt,1994-09-13,31,Male,Divorced,Singaporean,Others,Citizen / PR,98457959,maldonadorobin@ward.com,david.pratt@company.com,Service,Operations Executive,Part-Time,Resigned,2022-02-28,8,Engineering
822,Ashley Williams,Ashley,Williams,2003-04-04,22,Female,Single,Bangladeshi,Eurasian,LTVP,97986134,jermainefritz@murray-newton.com,ashley.williams@company.com,Service,Service Coordinator,Part-Time,Resigned,2020-06-07,9,Marketing
823,Matthew Garcia,Matthew,Garcia,1988-11-13,37,Male,Single,Singaporean,Eurasian,Citizen / PR,99870146,hahnshannon@yahoo.com,matthew.garcia@company.com,IT,Full Stack Developer,Full-Time,Probation,2017-10-19,10,Product
824,Zachary Wilson,Zachary,Wilson,1970-01-17,55,Male,Single,Singaporean,Indian,Citizen / PR,93254259,edwardskristin@yahoo.com,zachary.wilson@company.com,Wholesale,Warehouse Manager,Contract,Active,2019-03-25,4,Operations
825,Caitlin Adams,Caitlin,Adams,1966-10-14,59,Female,Married,Singaporean,Others,Citizen / PR,97093939,barbara50@woods.org,caitlin.adams@company.com,IT,System Analyst,Part-Time,Resigned,2018-08-30,14,Finance
826,Robert Gilbert,Robert,Gilbert,1972-05-12,53,Male,Married,Singaporean,Others,Citizen / PR,95655986,tammybowen@gmail.com,robert.gilbert@company.com,Wholesale,Supplier Relations Officer,Full-Time,Probation,2024-07-10,5,Operations
827,Sarah Stevens,Sarah,Stevens,1965-04-02,60,Male,Divorced,Singaporean,Eurasian,Citizen / PR,91285701,charlotte76@hotmail.com,sarah.stevens@company.com,Wholesale,Sales Executive,Contract,Active,2020-02-12,13,Finance
828,Rachel Martinez,Rachel,Martinez,1998-05-14,27,Male,Divorced,Chinese (PRC),Others,Work Permit (WP),90168333,piercemary@gmail.com,rachel.martinez@company.com,IT,AI Engineer,Part-Time,Probation,2023-05-29,11,Finance
829,Ryan Jones,Ryan,Jones,1972-05-06,53,Female,Married,Singaporean,Chinese,Citizen / PR,91950843,jennifer80@garrett.org,ryan.jones@company.com,Service,Front Desk Officer,Contract,Resigned,2016-11-25,0,Marketing
830,Laura Bowers,Laura,Bowers,1998-11-23,27,Male,Single,Malaysian,Others,LTVP,93106766,matthew57@knight-house.com,laura.bowers@company.com,Service,Service Manager,Part-Time,Resigned,2017-01-07,10,Human Resources
831,Jonathon Schneider,Jonathon,Schneider,2000-12-01,25,Female,Single,Chinese (PRC),Others,Employment Pass (EP),90326884,milestimothy@hernandez.com,jonathon.schneider@company.com,Service,Customer Service Officer,Contract,Resigned,2024-03-20,2,Human Resources
832,Dalton Lopez,Dalton,Lopez,1984-03-11,41,Male,Single,Singaporean,Chinese,Citizen / PR,90916027,adamsandrea@gmail.com,dalton.lopez@company.com,IT,Full Stack Developer,Part-Time,Probation,2016-03-19,3,Finance
833,Michaela Poole,Michaela,Poole,1966-04-07,59,Male,Married,Singaporean,Eurasian,Citizen / PR,92811699,chelseadavis@jackson-mayo.org,michaela.poole@company.com,Wholesale,Wholesale Manager,Contract,Probation,2024-01-16,9,Sales
834,Travis Davis,Travis,Davis,2004-04-13,21,Female,Divorced,Singaporean,Malay,Citizen / PR,99130603,richardsonjerry@hotmail.com,travis.davis@company.com,IT,Software Engineer,Full-Time,Active,2024-03-28,0,IT Support
835,Kim Cox,Kim,Cox,2003-04-04,22,Male,Single,Malaysian,Others,S Pass,91755813,pughdonald@smith-schneider.com,kim.cox@company.com,Wholesale,Inventory Coordinator,Part-Time,Active,2019-03-22,18,IT Support
836,Gregory Jones,Gregory,Jones,1985-01-27,40,Male,Single,Singaporean,Indian,Citizen / PR,97879959,diana14@hotmail.com,gregory.jones@company.com,IT,Database Administrator,Part-Time,Resigned,2021-02-12,17,Sales
837,Kathleen Scott,Kathleen,Scott,1985-08-12,40,Female,Married,Thai,Chinese,S Pass,96445734,wilsonmichael@case.net,kathleen.scott@company.com,Wholesale,Warehouse Manager,Part-Time,Active,2018-06-08,13,Finance
838,Peter Simpson,Peter,Simpson,1985-07-20,40,Male,Married,Singaporean,Eurasian,Citizen / PR,99732146,lisabass@white-hubbard.com,peter.simpson@company.com,IT,DevOps Engineer,Part-Time,Resigned,2016-04-20,4,Legal
839,Brianna Mcdonald,Brianna,Mcdonald,1991-04-01,34,Female,Married,Others,Chinese,LTVP,94379139,ericksonalvin@olson-parker.biz,brianna.mcdonald@company.com,Service,Service Manager,Part-Time,Probation,2021-05-28,1,IT Support
840,William Shelton,William,Shelton,1987-03-13,38,Female,Divorced,Singaporean,Chinese,Citizen / PR,98446159,millermatthew@yahoo.com,william.shelton@company.com,IT,Project Manager,Contract,Resigned,2023-09-04,15,IT Support
841,Patrick Johnson,Patrick,Johnson,1966-08-19,59,Female,Married,Singaporean,Chinese,Citizen / PR,95597861,matthewjimenez@patterson.com,patrick.johnson@company.com,Wholesale,Warehouse Manager,Full-Time,Probation,2021-09-21,19,Sales
842,James Weber,James,Weber,1976-06-17,49,Female,Married,Singaporean,Malay,Citizen / PR,91300562,tserrano@hotmail.com,james.weber@company.com,Service,Customer Service Officer,Part-Time,Resigned,2018-01-26,12,Marketing
843,Matthew Rocha,Matthew,Rocha,1998-12-25,27,Male,Divorced,Singaporean,Eurasian,Citizen / PR,99165337,cindy43@johnson-wagner.com,matthew.rocha@company.com,Wholesale,Inventory Coordinator,Contract,Resigned,2020-09-24,11,Finance
844,Tammy Castillo,Tammy,Castillo,1997-02-20,28,Male,Married,Singaporean,Eurasian,Citizen / PR,90841153,brenda64@floyd.info,tammy.castillo@company.com,Wholesale,Warehouse Manager,Full-Time,Probation,2017-07-31,14,Product
845,Alexander Edwards,Alexander,Edwards,1965-03-17,60,Male,Divorced,Singaporean,Chinese,Citizen / PR,98841901,abrown@allen.org,alexander.edwards@company.com,Service,Customer Service Officer,Contract,Probation,2016-11-21,18,Legal
846,Eric Allen,Eric,Allen,1976-08-23,49,Female,Divorced,Singaporean,Others,Citizen / PR,97429281,owenscheryl@gmail.com,eric.allen@company.com,Wholesale,Warehouse Manager,Contract,Active,2021-08-15,16,IT Support
847,Chloe Hart,Chloe,Hart,2005-05-22,20,Male,Married,Singaporean,Others,Citizen / PR,92637324,millerbenjamin@yahoo.com,chloe.hart@company.com,IT,DevOps Engineer,Part-Time,Probation,2025-10-04,6,Legal
848,Jennifer Mendez,Jennifer,Mendez,1997-12-31,28,Female,Single,Indian,Others,LTVP,96255409,jross@rowe-carney.info,jennifer.mendez@company.com,IT,IT Manager,Contract,Probation,2025-08-07,5,Marketing
849,Kaylee Marshall,Kaylee,Marshall,2003-07-20,22,Female,Married,Singaporean,Eurasian,Citizen / PR,98194979,fflowers@ward.biz,kaylee.marshall@company.com,Service,Front Desk Officer,Part-Time,Probation,2019-11-22,17,Operations
850,Andre Vaughan,Andre,Vaughan,1979-01-08,46,Male,Single,Singaporean,Malay,Citizen / PR,99487182,christopherdixon@hotmail.com,andre.vaughan@company.com,Wholesale,Sales Executive,Full-Time,Resigned,2022-08-25,6,Operations
851,Peter Clark,Peter,Clark,1995-11-29,30,Female,Divorced,Myanmar,Eurasian,LTVP,97727871,gsmith@hotmail.com,peter.clark@company.com,Service,Operations Executive,Part-Time,Active,2023-05-27,10,Operations
852,Edward Jones,Edward,Jones,1981-03-08,44,Female,Married,Malaysian,Eurasian,Work Permit (WP),99284190,bethroberts@gmail.com,edward.jones@company.com,Wholesale,Purchasing Executive,Contract,Active,2020-03-09,5,Operations
853,Kimberly Williams,Kimberly,Williams,1975-05-13,50,Male,Single,Singaporean,Malay,Citizen / PR,94892224,nataliegray@yahoo.com,kimberly.williams@company.com,Service,Operations Executive,Part-Time,Probation,2018-01-02,5,Legal
854,Dawn Torres,Dawn,Torres,1991-10-28,34,Female,Divorced,Singaporean,Chinese,Citizen / PR,91096720,randall05@manning.com,dawn.torres@company.com,Wholesale,Supplier Relations Officer,Full-Time,Resigned,2017-05-02,3,Sales
855,Pamela Galvan,Pamela,Galvan,1965-06-18,60,Male,Divorced,Bangladeshi,Malay,LTVP,91699601,reedwilliam@bush.net,pamela.galvan@company.com,IT,Software Engineer,Contract,Active,2024-03-11,7,Operations
856,Audrey Nunez,Audrey,Nunez,1969-01-21,56,Female,Married,Myanmar,Eurasian,S Pass,97215580,joanna31@anderson-irwin.com,audrey.nunez@company.com,Wholesale,Inventory Coordinator,Part-Time,Active,2020-03-08,12,Legal
857,Karen Edwards,Karen,Edwards,1987-12-03,38,Female,Divorced,Singaporean,Others,Citizen / PR,92826406,phillipallen@hotmail.com,karen.edwards@company.com,IT,AI Engineer,Full-Time,Active,2019-03-04,13,Operations
858,Robert Pierce,Robert,Pierce,1968-01-25,57,Female,Divorced,Others,Indian,LTVP,97070826,danielowens@turner.com,robert.pierce@company.com,Wholesale,Sales Executive,Contract,Probation,2020-06-29,19,Sales
859,Michelle King,Michelle,King,1981-04-03,44,Female,Married,Singaporean,Eurasian,Citizen / PR,94327793,rogerschase@brooks-reed.biz,michelle.king@company.com,Service,Service Coordinator,Full-Time,Active,2020-07-11,7,Finance
860,Samantha Lee,Samantha,Lee,1980-10-07,45,Female,Married,Filipino,Malay,Work Permit (WP),96589058,glenndouglas@west.com,samantha.lee@company.com,Wholesale,Sales Executive,Part-Time,Probation,2023-11-19,2,IT Support
861,Sandra Stevens,Sandra,Stevens,1978-06-08,47,Female,Married,Singaporean,Chinese,Citizen / PR,93269880,castillorenee@smith.net,sandra.stevens@company.com,Wholesale,Sales Executive,Contract,Active,2022-07-29,13,Sales
862,Patricia Davis,Patricia,Davis,1986-07-04,39,Female,Single,Singaporean,Eurasian,Citizen / PR,91675384,fnelson@marks.com,patricia.davis@company.com,Wholesale,Warehouse Manager,Contract,Resigned,2024-03-24,4,Operations
